internalId,tmdbId,name,originCountry
272845,1314,Hammer Film Productions,GB
485646,1323,Florin Productions,
71123,1326,France Film,
71661,1327,Gorevision Films,
71684,1331,Seduction Cinema,
71278,1332,R&R Productions,
71307,1340,New Star Entertainment,
71329,1341,Regent Entertainment,
137367,1350,Parkway Productions,
38713,1353,Hanna-Barbera Productions,US
71586,1355,Michael Levy Enterprises,
71587,1356,Frank & Stein Film Productions,
71606,1357,William Winckler Productions,
71645,1360,Glass Eye Pix,
71709,1362,Spirit,
71762,1363,Haft Entertainment,
71763,1364,St. Nick Productions,
71779,1366,Mooncycle Pictures,
71790,1367,No Mercy Productions,
71839,1369,Full Moon Pictures,
64508,1370,Castel Film,RO
71860,1373,Jürgen Brüning Filmproduktion,DE
378570,1377,Ízaro Films,ES
78031,1380,Australian Film Finance Corporation,AU
68619,1381,Specific Films,
6061,1382,PolyGram Filmed Entertainment,US
71904,1388,Centro Nacional Autónomo de Cinematografía,
71989,1390,Celador Productions,
43263,1393,TBS,JP
194648,1394,Black Forest Films,DE
162164,1400,Labrador Films,FR
60627,1403,Franchise Pictures,US
72196,1404,Samaha Productions,
279678,1405,Fildebroc,
376963,1410,TAG/TRAUM Filmproduktion,DE
159169,1411,Gekko Film,
44488,1419,Virgin,
44540,1420,ContentFilm,
177691,1421,World of Wonder,US
12624,1422,Killer Films,US
44309,1423,Escape Artists,US
325627,1426,Towers of London Productions,
385281,1429,Italian International Film,IT
72006,1431,Playboy Enterprises,US
481662,1432,Republic Pictures,US
72093,1433,BIF Productions,
72094,1434,Visual Factory,
72108,1435,Left Turn Films,
72109,1436,Ugly Duckling Films,GB
72174,1438,Quadra Entertainment,
502480,1440,Satel Film,AT
72604,1443,Matchmaker Films,
53994,1444,Cannon Group,US
30544,1448,Pro-ject Filmproduktion,DE
72456,1449,Alfa Film,DE
72469,1450,Front Street Productions,US
72496,1451,AGK Productions,
72497,1452,Toronto Film Challenge,
72511,1454,Stormfilm Berlin,
72512,1455,Dreamer Joint Venture Filmproduction,DE
217400,1459,Triton,
72927,1464,Summer Knowledge LLC,
478502,1465,Metheus Film,IT
73062,1466,Live Stock Films,
73166,1468,Ferndale Films,
73220,1470,Wild Bear Films,
73221,1471,Archer Street Productions,
71097,1472,Delux Productions,LU
56077,1473,Depth of Field,US
53325,1474,Desperate Pictures,US
53326,1475,UGC Images,
138648,1478,Sat.1,DE
73269,1483,Redeemable Features,
72792,1484,Yorktown Productions,
72851,1485,Island Park Films,
73251,1488,King Features Syndicate,US
16532,1490,Kintop Pictures,US
919902,1492,Atlantis Film,
73352,1494,Filmvest International,
471313,1496,Clesi Cinematografica,
441474,1498,Ascot,
83866,1501,Flora Film,IT
43264,1502,NBC,US
681515,1503,Telemondial,
47282,1504,Cinergi Pictures Entertainment,US
73252,1506,Filmation Associates,US
51276,1507,International Production Company,
49102,1508,Wildgaze Films,GB
73390,1512,John Wells Productions,US
73487,1514,Tim Burton Animation Company,
73488,1515,Will Vinton Studios,
550057,1520,Orbrock Filmproduktion,
570690,1521,Artemis Film,DE
2299,1522,Neal Street Productions,GB
272955,1523,Ciné Valse,
129013,1524,DD Productions,FR
1476315,1528,Element e Filmproduktion,
17958,1531,Smart Egg Pictures,GB
73638,1532,Sho Films,
314781,1533,Indigo Film,IT
108373,1538,Comedy Central,US
73814,1539,Fuller Films,
125284,1541,Terra Film Group,AT
151015,1545,Roxbury Productions,
247092,1546,Universal Pictures France,FR
469297,1549,Opera Film Produzione,IT
74372,1550,Evamere Entertainment,
74429,1555,G.W. Films,
89430,1556,20th Century Fox Television,US
20202,1557,The Mark Gordon Company,US
119660,1558,Touchstone Television,US
50385,1560,Roth-Arnold Productions,
73895,1561,Pegasus Film Partners,
68452,1565,Avery Pix,US
74160,1566,Spanky Pictures,
752196,1567,Fons Rademakers Produktie,
203345,1569,Yash Raj Films,IN
307388,1575,Lewis Gilbert Productions,
506589,1577,Filmoblic,FR
245156,1578,Prospectacle,
74430,1582,Titan Productions,
11148,1583,RAI,IT
267292,1585,Norman Rosemont Productions,
482734,1586,Sascha-Verleih,
372745,1588,Heimatfilm,DE
245157,1589,Pro7,
74513,1590,Endless Entertainment,
55005,1591,Rhino Films,
74514,1592,Sea Dragon,
167332,1593,Laura Films,
240123,1594,Pantera Film,
45539,1595,Island World,
45540,1596,Shooting Gallery,
45489,1597,DSM III,
75468,1599,GG Studio,
74624,1600,Craven-Maddalena Films,
1266121,1601,Maven Entertainment,
74721,1604,Beyond Therapy Entertainment,
74755,1606,Brillstein-Grey Entertainment,
74756,1607,Gold/Miller Productions,
74815,1608,Wayans Bros. Entertainment,
75544,1611,Sarah James Productions,
44071,1615,Fortissimo Films,NL
44072,1616,Process Productions,
44073,1617,Q Television,
524403,1618,Komplizen Film,DE
75911,1619,El Norte Productions,
75912,1620,Nuyorican Productions,US
75913,1621,Mobius Entertainment Ltd.,
645662,1622,Avery Productions,US
75562,1623,The Flickerscope Company,
51610,1625,Fugitive Features,
855769,1626,Fono Film,
491939,1627,Maran Film,DE
51450,1629,Road Brothers,
51451,1630,Dream Entertainment,JP
51277,1631,Raw Nerve,
9549,1632,Lionsgate,US
22428,1633,Next Entertainment,
227375,1634,Truenorth Productions,IS
76091,1636,Studio Hamburg International Production,
76092,1637,Zweite Medienfonds German Filmproductions,
289452,1639,Les Films Jacques Leitienne,FR
75621,1641,Rodeo Productions,
75639,1642,Iron Fist Motion Pictures,
76242,1643,First Independent Films,
184,1644,Largo Entertainment,US
5841,1645,Scott Free Productions,GB
76243,1646,Trap-Two-Zero Productions,
44127,1648,Gladden Entertainment,
76348,1649,Reforma Films,
168813,1650,Productions et Éditions Cinématographiques Françaises,FR
509633,1653,Film House Bas Celik,RS
716238,1655,Új Budapest Filmstudió,HU
76609,1656,Pangaea,
435543,1657,Greenwich Film Production,FR
356320,1660,Fígaro Films,
593514,1664,Zebra Film,RU
77086,1668,Riff Raff Film Productions,
561363,1669,Les Productions Belles Rives,
76065,1676,Rampart Films,
191181,1677,Mediaset,IT
252589,1678,Fox Family Channel,US
418943,1679,Lux Film,IT
76284,1680,MEB Entertainment,
76285,1681,Magnus Entertainment,
76286,1682,ACCOMM Entertainment,
76924,1683,Andell Entertainment,
77409,1685,Hofflund/Polone,
77410,1686,Indelible Pictures,
50969,1693,Nina Saxon Film Design,
77565,1694,Darren Star Productions,US
683895,1695,Fufoo Film,
403254,1697,Hollywood Partners Munich,
806358,1698,Gérard Mital Productions,
84003,1700,Cherry Road Films LLC,
138333,1701,Dania Film,IT
126938,1702,Medusa Produzione,
104181,1704,Bavaria Film,DE
78332,1708,Starbucks Entertainment,
415099,1711,Ognon Pictures,FR
190671,1712,Odessa Films,FR
81937,1718,Odyssey,US
440853,1719,Canana,MX
78593,1721,Iberville Productions,
477300,1726,Martinelli Film Company International,IT
82146,1727,Movision,
267571,1728,Sandrews,SE
56605,1742,Les Films 13,FR
744531,1747,Schiwago Film,DE
671668,1748,credofilm,DE
26067,1755,Allied Filmmakers,GB
121446,1756,Broadway Video,US
69669,1757,Mad Chance,US
310235,1758,Tatfilm Produktionsges. mbH,
691382,1759,Sanguko Films,
310236,1760,Dorje Film,
311553,1761,Elsani Film,DE
535531,1763,Europa Film,SE
78570,1764,Chris/Rose Productions,US
65726,1765,Turner Pictures,US
67802,1766,Dieter Geissler Filmproduktion,DE
1419301,1774,Utopia Productions,FR
487125,1775,Radio Bremen,DE
842261,1776,Neue Delta Filmproduktion,AT
140077,1778,dentsu,JP
8208,1780,Tohokushinsha Film Corporation,JP
79457,1782,Smoke House Pictures,US
79524,1783,Jaret Entertainment,US
21014,1784,Partizan,FR
79681,1785,Likely Story,US
51052,1786,Dark Castle Entertainment,US
297796,1789,M&M Productions,DK
181946,1793,Velvet Film,FR
221665,1799,Breton Film Productions,
311955,1803,Entertainment Farm,
78918,1804,North by Northwest Entertainment,
1205320,1806,Warwick Productions,
1422001,1807,Warwick Film Productions,
78931,1809,IM Filmproduktion,
78932,1810,Cosmic Pictures,
38427,1811,FilmColony,US
153990,1812,Aaron Spelling Productions,US
80259,1815,El Mar Pictures,
80260,1816,Grandview Pictures,
94473,1817,X Filme International,DE
143794,1819,Cinema 77,
432158,1821,Opera Film,SE
494268,1823,Arwin Productions,
68847,1824,Gravier Productions,US
80350,1831,Liquidamber Films,
80363,1832,Allarts,
80406,1833,Epo-Film,AT
78158,1835,A School Productions,
72865,1836,Contrafilm,
51486,1838,Firm Films,
524484,1839,Chronos Media,DE
76579,1840,Elevation Filmworks,
565793,1841,Percept Picture Company,IN
654885,1842,Sahara One Motion Pictures,
76580,1843,Grand Army Entertainment,
78273,1844,Ring Productions,
384997,1848,Les,
300669,1852,Plateau A,FR
182468,1853,Les Films Action,
80471,1854,Dan Films,
80531,1855,M.S. Film Production,
80532,1856,Mediartis,
80966,1861,Polish Brothers Construction,
80569,1864,Claudius Films,
92581,1865,Zanuck/Brown Productions,US
624977,1866,Franco Columbu Productions,
81510,1867,Golden Mean,
14763,1869,AMLF,FR
333665,1870,Alhena Films,
192702,1872,Bleiberg Entertainment,US
325553,1873,Sophie Dulac Productions,FR
82798,1876,RM Films International,
440989,1877,Café Film,
190300,1879,White Mountain Films,
81223,1883,Furia/Oringer Productions,
6315,1885,Silver Pictures,US
81360,1886,DDM Film Corporation,
81361,1887,Lorimar Motion Pictures,
81386,1889,Surrender Cinema,
81427,1890,Jazz Pictures,
880017,1891,Adam & Eve,US
77101,1894,Josephson Entertainment,
81717,1895,Atlantic Streamline,
81741,1896,Pierce-Williams,
41109,1898,Screen Ireland,IE
703164,1901,University of Southern California,US
82661,1903,Columbus 81 Productions,
292750,1905,Integral Film,
82094,1910,Twilight Movies,
82202,1911,Christmas Films,
83201,1915,Becker International,
83202,1916,Claraflora,
83203,1917,EM Media,GB
83204,1918,NorthSee,
82285,1921,Have Two Productions,
82380,1922,Darc Productions,
81849,1923,RTÉ,IE
82443,1924,Offset Filmworks,
82476,1925,Tomorrow Entertainment,US
327900,1926,Les Films du Fleuve,BE
410139,1927,Schweizer Fernsehen,
115021,1929,Sonet Film,SE
82492,1930,IRS Media,
82686,1932,Cinecolor,
1217244,1933,Real Fiction,
273407,1936,BocaBoca Producciones,ES
260858,1937,Notro Films,ES
64167,1938,Scholastic Productions,US
155629,1941,Network Movie,DE
332415,1946,Eikon Film,
21841,1947,New Deal Productions,
456873,1948,Cinema Features,
936957,1949,Doty-Dayton Production,
53169,1950,New World Pictures,US
82958,1951,Aspen Film Society,
83012,1952,Goodman/Rosen Productions,US
83131,1953,De Haven Productions,
1226905,1955,VCX,
83150,1956,Plus Films,
85105,1957,Warner Bros. Television,US
84680,1962,ATO Pictures,
83393,1967,InterTropic Films,
83442,1969,Trans World Entertainment,
83606,1971,Action International Pictures,
42315,1973,Three Strange Angels,
83701,1974,Duplass Brothers Productions,US
156080,1975,Sneak Preview Entertainment,US
83744,1976,filmscience,US
83762,1977,Bounty Films Production Ltd.,
83773,1978,Global Pictures,
83793,1979,Cinevox Filmproduktion GmbH,
139958,1980,Woodfall Film Productions,GB
85032,1982,MBF Erste Filmproduktionsgesellschaft,
491940,1986,Hager Moss Film KG,
85372,1988,Epic Productions,
684112,1989,Barefoot Films,DE
90176,1991,Motion Investment Group,BE
120874,1992,La Petite Reine,FR
1113978,1993,TF 1 Film Productions,
376601,1999,Phoenix Film Investments,DK
84189,2000,New Horizons,
106734,2007,Imperial Filmproduktion,
536759,2009,Maipo Film,NO
85131,2014,Hajeno Productions Inc,
85193,2015,DSP,GB
85205,2016,Interlight,
154873,2017,Film Roman Productions,US
85543,2019,Osiris Films,US
85623,2022,Grosso-Jacobson Communications,
19690,2026,FFA,DE
684460,2027,3sat,DE
1401375,2028,Cine-Impuls Leipzig,
133894,2029,Estudios Picasso,ES
110956,2032,Orange Pictures,
85685,2034,Corsan Productions,
85754,2039,International Film Productions,
953362,2040,Arbor Films,GB
85776,2042,Ironhorse Film Company,
85787,2044,Time Warner Cable,
85802,2045,Stanhaven Productions,
223884,2046,Revolver Film,
421360,2047,U5 Filmproduktion,DE
184401,2051,Kinowelt Filmproduktion,
444613,2052,FFF,
70923,2053,Grosvenor Park Media,GB
87518,2054,Ruby Films,
87519,2055,Skyline Films,GB
9550,2061,Twisted Pictures,US
86163,2063,Power,GB
87537,2064,Lithuanian Film Studio,LT
87538,2065,Scout Productions,US
354827,2066,Zanagar Films,
93801,2067,RBB,DE
808175,2068,Mitteldeutsche Medienförderung,
86274,2071,Mecom Movie GmbH,
87735,2073,Kadokawa,JP
100630,2075,MMG Film & TV Production,BE
86293,2079,Banshee,
86298,2080,B.J. Films,
69569,2081,Beyond Films,
140863,2082,Calypso Filmproduktion,
394992,2083,Maximage GmbH,CH
50290,2087,Blackfriars Bridge Films,
88528,2088,NALA Films,US
88529,2089,Samuels Media,
86475,2090,Motion Picture Corporation of America,US
556263,2091,Hochschule für Fernsehen und Film München,DE
79480,2092,Mike Zoss Productions,US
84408,2094,Majestic Filmproduktion,
87120,2095,Pelagius Film,
86624,2096,Artist View Entertainment,US
86625,2097,Takeover Productions,
86641,2098,Nova International Films,
86672,2099,Channel Films,
86681,2100,Andrew Stevens Entertainment,
83830,2103,AIM Group,FR
86886,2104,Tangled Web Productions,
86909,2106,Saban Entertainment,US
86933,2107,Pentagramma,
87060,2108,Battleplan Productions,US
87306,2109,Flash & Star,
87334,2112,Wilshire Court Productions,
172592,2113,Cinéfilm AG,
465630,2114,Schweizer Fernsehen DRS,
10689,2116,VIP Medienfonds 4,DE
89473,2118,VEB Film Leipzig,
590611,2121,Schönbrunn-Film,AT
366922,2123,Helios-Filmproduktion,
87564,2124,Melvin Simon Productions,
246826,2125,Phoenix Film,DE
46853,2130,Mr. Mudd Production,US
336777,2133,Medien- und Filmgesellschaft Baden-Württemberg,
1300018,2136,Zadan/Meron,US
90177,2137,Le Bureau,FR
90178,2138,Jaibol Films,
90196,2139,Kulture Machine,US
905241,2140,Aamir Khan Productions,IN
23058,2141,Kaleidoscope Entertainment,IN
23059,2142,Trial by Fire Films,
87700,2144,Nada Pictures Inc.,
56391,2147,Echo Lake Entertainment,US
347079,2149,Noble Nomad Pictures,
57232,2150,GreeneStreet Films,US
91848,2151,Fugitive Films,GB
26604,2154,Punch Productions,
88102,2155,Norris Brothers Entertainment,
88120,2157,26 Films,
88288,2158,Federal Hill Pictures,
133713,2159,Hal Roach Studios,US
441268,2160,Castor Films,NL
219895,2161,CBS Productions,US
1266867,2164,Richmond Productions,
88788,2165,Balcor Film Investors,
88804,2166,ABC Circle Films,US
290368,2167,Eran Riklis Productions,IL
297529,2168,Cinemavault Releasing,CA
88863,2172,Busy Bee Productions,
88915,2173,Great Oaks Entertainment,
88978,2175,Black Chrome,
88993,2176,Popcorn Productions,
89002,2177,AdHoc Film Co-Op,
89017,2178,Foggy Notions Unlimited,
89026,2179,Collision Entertainment,
89027,2180,Outerbanks Entertainment,US
134878,2181,Babylonian Productions,
89263,2184,Tollin/Robbins Productions,
382727,2185,National Cinematografica,IT
89284,2186,Filmline International Inc.,
762575,2187,Variety Film Production,
30129,2188,Artisan Entertainment,US
45563,2190,Partnership Films,
89363,2193,DoRo Fiction Film,AT
89364,2194,Kinofilm München,
245048,2195,Central-Europa Film,
997716,2198,Pupkin,NL
89456,2199,HorsePower Entertainment,US
68705,2200,Liveplanet,
89457,2201,Rickshaw Productions,
89495,2202,Condor Film Productions,
325471,2203,Onyx Films,
389247,2205,Big World,
327189,2206,Polar Films,
133679,2207,Montfort Producciones,
89578,2212,Planman Motion Pictures,
152871,2213,Rainmaker Studios,CA
280705,2214,Flower Films,US
89605,2215,Cinevent,
89606,2216,Helkon Media,DE
89623,2217,Pretty Dangerous Films,
1352454,2219,Vision,PL
417860,2220,Universal Pictures International Germany GmbH,
89676,2221,Erfttal Film,DE
89677,2223,Rheingold Films,
89755,2224,Plum Pictures,GB
22589,2226,Media 8 Entertainment,
89870,2227,True Grit Productions,
90037,2229,Red Bank Films,
90102,2230,MGM Television,US
9682,2231,Trilogy Entertainment Group,US
100451,2232,Cherry Alley Productions,
51024,2233,Bristol Bay Productions,
51025,2234,Baldwin Entertainment Group,
90209,2235,Desertlands Entertainment,
289619,2236,Maguire Entertainment,
90657,2238,Elsevira,
397629,2239,Erato Films,
90658,2240,Erbograph Co.,
90659,2241,Vendex,
22264,2242,Everyman Pictures,US
90700,2243,Hammer & Tongs,
90756,2244,Millennium Pictures,GB
92170,2245,Entertainment Films,
92171,2246,Material Entertainment,
90803,2248,A-Mark Entertainment,
90942,2250,SCOPE Invest,
90957,2251,Sony Pictures Animation,US
10515,2253,Lawrence Bender Productions,US
52236,2254,Egoli Tossell Film,DE
384845,2255,EuroArts Entertainment,
91131,2262,Silver Nitrate Films,
65079,2265,Shangri-La Entertainment,US
91363,2266,Bold Films,US
91375,2267,First Choice Films,
1153,2268,Isle of Man Film,GB
52159,2269,China Film Co-Production Corporation,
71922,2273,Eden Rock Media,US
41110,2274,Element Films,BG
91532,2275,Lucid Dreaming,
84409,2278,EOS Entertainment,DE
349047,2279,MR Filmproduktion,
499953,2280,Les Films des Tournelles,FR
271669,2282,Roissy Films,
92209,2286,Linsefilm,
92210,2287,Unity Productions,
92211,2288,Michael Cerenzie Productions,
91832,2289,Abandon Pictures,
91907,2290,Hunting Lane Films,
91908,2291,Journeyman Pictures,
91909,2292,Original Media,US
91910,2293,Silverwood Films,
91911,2294,Traction Media,
91989,2295,Ghost Light,AT
92004,2296,h-pix Film und Video Produktion,
92022,2297,Class 5 Films,US
92414,2299,Wonderland Films,
92437,2300,Key Creatives,
54582,2301,Marvel Productions,US
92310,2302,Svenska Filminstitutet,SE
92311,2303,Villealfa Filmproductions,FI
92312,2304,Finnkino,FI
92313,2305,Esselte Video,SE
40712,2306,Fontana Productions,
73985,2307,Hell's Kitchen Films,
92565,2308,Type A Films,
92034,2309,Mo Productions,
92059,2310,Screen West Midlands,
23813,2313,Andrea Sperling Productions,
222629,2316,Compañía Iberoamericana de TV,
96178,2317,Cofinova 3,FR
270310,2318,Région Provence Côte d'Azur,FR
96957,2320,UTV Motion Pictures,IN
92962,2321,Green Parrot,
92994,2322,The Javelina Film Company,
623562,2323,ican films,
65413,2324,Empire Films,IT
182695,2326,Autonomous,
92762,2327,MJW Productions,
403547,2329,Krátký film Praha,XC
93545,2332,Bi-polar Pictures,
83794,2333,Lamb Bear Entertainment,
834086,2336,Belfilms,
205201,2338,Borough Films,
93571,2339,Access Films,
93572,2340,Napoleon Pictures Limited,
24045,2341,Belladonna Productions,US
725466,2343,Red Chillies Entertainment,IN
959491,2344,ma.ja.de. Fiction,DE
378159,2345,Lemming Film,NL
93603,2347,FGM Entertainment,US
105223,2348,Nickelodeon Movies,US
278398,2354,Tesauro,
550134,2357,Chaya Films,
631497,2359,Stéphan Films,FR
94145,2361,Ad Hominem Enterprises,
754337,2362,Bo Films,BE
94107,2363,Cold Spring Pictures,
94108,2364,The Montecito Picture Company,US
94222,2365,Capital Arts Entertainment,US
129613,2366,Virtual Films,
94372,2369,Eagle Associates,US
41681,2370,Merchant Ivory Productions,US
